Date,DraftType,Overall,Pick,Player,Position,Last Pick,Draft length,league_id,Name,Lineup,Scoring,Teams,Copies,Decision?
2021-05-08,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,34.6,34.0,64929,* 60 TEAMER,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 2-4, Def: 1-2, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.25, TE_PPR: 1.75",60.0,5.0,
2021-05-08,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,55.12,55.0,31574,22 Deep,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, DE: 1-3, DT: 1-3, LB: 2-5, CB: 1-3, S: 1-3, ","QB_pTD: 0, RB_PPR: 0.05, WR_PPR: 0.75, TE_PPR: 1.0",12.0,1.0,
2021-05-08,SAME,1.0,1.01,"Chase, Ja'Marr",WR,11.01,11.0,59233,House of Bourbon 2021 Rookie Draft,"QB: 1, RB+WR+TE: 1, PK: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
2021-05-07,SDRAFT,1.0,1.01,"Lawrence, Trevor",QB,,,56185,Smash Accept Listener League,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",14.0,1.0,
2021-05-07,SDRAFT,1.0,1.01,"Harris, Najee",RB,,,48451,"Blood, Sweat, and Beers","QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DE: 2-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-07,SDRAFT,1.0,1.01,"Pitts, Kyle",TE,,,55628,Albany Dynasty Fantasy Football League ,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",14.0,1.0,
2021-05-07,SAME,1.0,1.01,"Harris, Najee",RB,10.12,10.0,52087,"Wine, Dine, and 69'em","QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, DT+DE: 3, LB: 3, CB+S: 3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-07,SAME,1.0,1.01,"Lawrence, Trevor",QB,10.12,10.0,70308,10-es Faszik,"QB: 2, RB: 2-4, WR: 2-4, TE: 2-4, DT+DE: 3-4, LB: 3-4, CB+S: 4-5, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-07,SAME,1.0,1.01,"Wilson, Zach",QB,10.12,10.0,20412,The MFL10 That Never Ends 3,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-07,SAME,1.0,1.01,"Lawrence, Trevor",QB,26.1,26.0,36120,The Don Lane Dynasty,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 2-4, PK: 1, DE: 0-2, DT: 0-2, LB: 0-2, CB: 0-2, S: 0-2, ","QB_pTD: 6.0, RB_PPR: 0.25, WR_PPR: 0.25, TE_PPR: 0.25",10.0,1.0,
2021-05-07,SAME,1.0,1.01,"Lawrence, Trevor",QB,24.12,24.0,34989,Fantasy in the Time of Corona,"QB: 1-2, RB: 1-5, WR: 2-5, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-07,SDRAFT,1.0,1.01,"Pitts, Kyle",TE,18.14,18.0,72991,"The SMARTER you play, the LUCKIER you'll be.","QB: 1, RB: 1-4, WR: 3-6, TE: 1-3, DE: 1-3, DT: 1-2, LB: 3-4, CB: 2-4, S: 2-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",28.0,1.0,
2021-05-07,SDRAFT,1.0,1.01,"Chase, Ja'Marr",WR,18.14,18.0,72991,"The SMARTER you play, the LUCKIER you'll be.","QB: 1, RB: 1-4, WR: 3-6, TE: 1-3, DE: 1-3, DT: 1-2, LB: 3-4, CB: 2-4, S: 2-4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",28.0,1.0,
2021-05-07,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,40.12,40.0,30473,T's Superflex Dyno,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, DE: 2, DT: 1, LB: 3, CB: 2, S: 2, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-07,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,18.12,18.0,27608,Apex Amateur 001,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-07,SDRAFT,1.0,1.01,"Chase, Ja'Marr",WR,10.1,10.0,14525,Motor City Fanatics.,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-05-07,SAME,1.0,1.01,"Lance, Trey",QB,10.1,10.0,13219,Campus to Canton,"QB: 2, RB: 2-3, WR: 3-5, TE: 1-3, DT+DE: 2-4, LB: 3-5, CB+S: 3-5, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",20.0,1.0,
2021-05-07,SAME,1.0,1.01,"Etienne, Travis",RB,10.1,10.0,13219,Campus to Canton,"QB: 2, RB: 2-3, WR: 3-5, TE: 1-3, DT+DE: 2-4, LB: 3-5, CB+S: 3-5, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",20.0,1.0,
2021-05-07,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,17.12,17.0,40255,BBID Test League,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-2, PK: 1-2, Def: 1-2, ","QB_pTD: 5.0, RB_PPR: 0.4, WR_PPR: 0.4, TE_PPR: 0.4",12.0,1.0,
2021-05-07,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,71.24,71.0,57505,National Football League 2021,"QB: 1-2, RB: 1-4, WR: 3-6, TE: 1-3, DE: 2, DT: 1-2, LB: 1-4, CB: 2-4, S: 1-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",24.0,2.0,
2021-05-07,SAME,1.0,1.01,"Lawrence, Trevor",QB,10.12,10.0,10635,NES Football League,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-06,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,,,53785,THE DEVY DYNASTY LIFE 2,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-06,RANDOM,1.0,1.01,"Lawrence, Trevor",QB,,,50375,AFC-NFC Fan Club,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-7, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",14.0,1.0,
2021-05-06,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,,,51302,ADP Mock Draft Committee May,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-06,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,55.12,55.0,24350,WWF vs WCW,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 2-6, DE: 2-4, DT: 2-4, LB: 3-5, CB+S: 3-5, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-06,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,23.12,23.0,72973,Apex Veteran Dynamic Superflex Dynasty 268,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-06,SAME,1.0,1.01,"Lawrence, Trevor",QB,9.1,9.0,24723,Pittsburgh Football Fantasy Center,"QB: 1-2, RB: 2-5, WR: 2-5, TE: 1-4, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-05-06,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,39936,Outsiders MFL10s league 05,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-05,SDRAFT,1.0,1.01,"Lawrence, Trevor",QB,,,61321,KCMFC Dynasty League ,"QB: 1-2, RB: 1-5, WR: 1-5, TE: 1-5, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",14.0,1.0,
2021-05-05,SAME,1.0,1.01,"Lawrence, Trevor",QB,10.12,10.0,77098,The MFL10 That Never Ends 2,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-05,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,43626,May 2021 Superflex ADP Mock 5,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-05,SAME,1.0,1.01,"Lawrence, Trevor",QB,10.1,10.0,68090,Alvin Area Dynasty,"QB: 2, RB: 1-3, WR: 2-4, TE: 2-3, PK: 1, DE: 2, DT: 2, LB: 3, CB+S: 4, ","QB_pTD: 6.0, RB_PPR: 0.75, WR_PPR: 0.75, TE_PPR: 1.5",10.0,1.0,
2021-05-05,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,25.09,25.0,71884,The League Best Ball,"QB: 3, RB: 3-5, WR: 3-5, TE: 2, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",9.0,1.0,
2021-05-05,SDRAFT,1.0,1.01,Rookie Pick 1,Pick,20.1,20.0,44487,Barnidge and Friends,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-05-05,SAME,1.0,1.01,"Lawrence, Trevor",QB,11.12,11.0,69417,FFCC Dynasty Best Ball 4,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 2-5, ","QB_pTD: 4.0, RB_PPR: 0.75, WR_PPR: 0.75, TE_PPR: 1.0",12.0,1.0,
2021-05-05,SAME,1.0,1.01,"Lawrence, Trevor",QB,12.12,12.0,42217,FFCC Dynasty Best Ball 2,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 2-5, ","QB_pTD: 4.0, RB_PPR: 0.75, WR_PPR: 0.75, TE_PPR: 1.0",12.0,1.0,
2021-05-05,SAME,1.0,1.01,"Lawrence, Trevor",QB,20.1,20.0,20455,League of Unextraordinary Gentlemen,"QB: 2, RB: 3, WR: 4, TE: 2, PK: 1, DE: 1-3, DT: 1-3, LB: 4, CB: 1-3, S: 1-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",10.0,1.0,
2021-05-05,SFIRSTRANDOM,1.0,1.01,"Mahomes, Patrick",QB,35.12,35.0,53867,May Best Ball $30,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-05,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,25.12,25.0,56381,Dynasty All-Stars,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-04,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,,,16308,TwoQbs Superflex Redraft Mock MAY1,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
2021-05-04,SDRAFT,1.0,1.01,"Lawrence, Trevor",QB,,,48613,The Ohio Crew,"QB: 2, RB: 2-3, WR: 2-3, TE: 1-2, DT+DE: 3, LB: 4, CB+S: 4, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-05-04,SDRAFT,1.0,1.01,"Harris, Najee",RB,,,29524,Boats & Hoes,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-04,SDRAFT,1.0,1.01,"Harris, Najee",RB,,,12578,MOTOR CITY FANTASY FOOTBALL LEAGUE,"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, DT+DE: 2-5, LB: 2-5, CB+S: 2-5, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
2021-05-04,SAME,1.0,1.01,"Lawrence, Trevor",QB,10.12,10.0,41433,Frozen Tundra,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, PK: 1, DT+DE: 1-5, LB: 1-5, CB+S: 1-5, ","QB_pTD: 75.0, RB_PPR: 10.0, WR_PPR: 10.0, TE_PPR: 10.0",12.0,1.0,
2021-05-04,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,28.12,28.0,20989,Hogwarts House Dynasty Battle,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",48.0,1.0,
2021-05-04,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,70.06,70.0,68540,CWC Dispersal ,"QB: 2, RB: 2-4, WR: 3-5, TE: 1-3, DE: 2-4, DT: 1-3, LB: 3-5, CB: 1-3, S: 2-4, ","QB_pTD: 5.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",44.0,4.0,
2021-05-04,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,25.1,25.0,12068,May the 4th Be with You League,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 1-4, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-05-04,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,18.12,18.0,14802,TwoQbs Superflex Redraft Mock MAY2,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
2021-05-04,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,33.14,33.0,42308,Degenerate Dynasty League 4,"QB: 1-2, RB: 2-8, WR: 3-9, TE: 1-7, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",14.0,1.0,
2021-05-04,SAME,1.0,1.01,"Williams, Javonte",RB,11.12,11.0,65200,The Devy's in the Details,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, DE: 2-4, DT: 1-2, LB: 3-5, CB: 2-4, S: 2-4, ","QB_pTD: 5.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-03,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,,,61824,4for4 Post-2021 NFL Draft Mock Draft (Half-PPR),,"QB_pTD: Fail, RB_PPR: Fail, WR_PPR: Fail, TE_PPR: Fail",,,
2021-05-03,SDRAFT,1.0,1.01,"Lawrence, Trevor",QB,,,45816,Dynasty Community Arcade,"QB: 1-2, RB+WR+TE: 6-8, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",16.0,1.0,
2021-05-03,SDRAFT,1.0,1.01,"Lawrence, Trevor",QB,,,45816,Dynasty Community Arcade,"QB: 1-2, RB+WR+TE: 6-8, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",16.0,1.0,
2021-05-03,SDRAFT,1.0,1.01,"Lawrence, Trevor",QB,,,45816,Dynasty Community Arcade,"QB: 1-2, RB+WR+TE: 6-8, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",16.0,1.0,
2021-05-03,SDRAFT,1.0,1.01,"Lawrence, Trevor",QB,,,45816,Dynasty Community Arcade,"QB: 1-2, RB+WR+TE: 6-8, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",16.0,1.0,
2021-05-03,RANDOM,1.0,1.01,"Lawrence, Trevor",QB,,,38869,Masters Of the Universe,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 2-3, PK: 1, DE: 1-3, DT: 1-2, LB: 3-4, CB: 2-3, S: 2-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 2.0",16.0,1.0,
2021-05-03,3RDROUNDFIRSTRANDOM,1.0,1.01,"Lawrence, Trevor",QB,,,61599,The Best League Ever (6) PFN,"QB: 1-2, RB: 1-7, WR: 1-7, TE: 2-7, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-03,SDRAFT,1.0,1.01,"Lawrence, Trevor",QB,,,28587,Season Ticket Bestball Dynasty,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 1.25, TE_PPR: 2.0",12.0,1.0,
2021-05-03,SFIRSTRANDOM,1.0,1.01,"Barkley, Saquon",RB,20.12,20.0,60773,DLF Dynasty Mock May #4,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-03,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.1,20.0,44578,WHO DAT BE?,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, ","QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",10.0,1.0,
2021-05-03,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,35.12,35.0,55497,C2C - The Screen Play,"QB: 1-2, RB: 2-6, WR: 3-7, TE: 1-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-03,SAME,1.0,1.01,"Lawrence, Trevor",QB,10.1,10.0,54865,Backyard Football League,"QB: 2-3, RB: 2-6, WR: 2-6, TE: 1-5, PK: 1, DT+DE: 0-7, LB: 3-7, CB+S: 0-7, ","QB_pTD: 6.0, RB_PPR: 0, WR_PPR: 0, TE_PPR: 0",10.0,1.0,
2021-05-03,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,51100,DLF Dynasty Mock May #6,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-03,SAME,1.0,1.01,"Lawrence, Trevor",QB,10.12,10.0,53267,Bottom Shelf,"QB: 1-2, RB: 2-6, WR: 2-6, TE: 1-5, DE: 2-5, DT: 1-4, LB: 2-5, CB: 1-4, S: 2-5, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",12.0,1.0,
2021-05-03,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,28.12,28.0,20989,Hogwarts House Dynasty Battle,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.75",48.0,1.0,
2021-05-03,SDRAFT,1.0,1.01,"Mahomes, Patrick",QB,20.12,20.0,59504,May 2021 Superflex ADP Mock 1,"QB: 1-2, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-03,SAME,1.0,1.01,"Chase, Ja'Marr",WR,10.12,10.0,32251,The MFL10 That Never Ends ,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-03,,1.0,1.01,"Lawrence, Trevor",QB,24.12,24.0,26680,Goddfellas Fantasy Football League,"QB: 1-2, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-03,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,22.12,22.0,54047,Apex Amateur Dynasty 281,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-03,SAME,1.0,1.01,"Lawrence, Trevor",QB,10.12,10.0,60382,Elite Dynasty Football League,"QB: 1-2, RB: 2-4, WR: 3-5, TE: 1-3, TMPK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.75",12.0,1.0,
2021-05-02,SDRAFT,1.0,1.01,"Lawrence, Trevor",QB,,,42885,Elite Fantasy Football,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, PK: 1, DT+DE: 2-3, LB: 2-3, CB+S: 2-3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-02,SDRAFT,1.0,1.01,"Lawrence, Trevor",QB,,,64386,Devysaurus Rex,"QB: 1-2, RB: 2-7, WR: 2-7, TE: 1-6, ","QB_pTD: 12.0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-02,SDRAFT,1.0,1.01,"Harris, Najee",RB,,,62780,Elite Primetime Dynasty League,"QB: 1, RB: 2-5, WR: 2-5, TE: 1-4, PK: 0-1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
2021-05-02,RANDOM,1.0,1.01,"Harris, Najee",RB,,,20232,Dynasty War Zone,"QB: 1, RB: 2-4, WR: 3-5, TE: 1-3, DT+DE: 2, LB: 2, CB+S: 2, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-02,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,,,38794,SiriusXM Fantasy Football Post-Draft Draft,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.5, WR_PPR: 0.5, TE_PPR: 0.5",12.0,1.0,
2021-05-02,SDRAFT,1.0,1.01,"Lawrence, Trevor",QB,,,18262,Twitch Rookie Only Keeper League - Draft Account,"QB: 1, RB: 2, WR: 2, TE: 1, PK: 1, DT+DE: 1, LB: 1, CB+S: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",9.0,1.0,
2021-05-02,SFIRSTRANDOM,1.0,1.01,"Taylor, Jonathan",RB,,,13066,DLF Dynasty Mock May #1,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-02,SDRAFT,1.0,1.01,"Darden, Jaelon",WR,,,73093,The Kobe dynasty 2021,"QB: 1, RB: 2-3, WR: 2-3, TE: 1-2, PK: 1, Def: 1, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",10.0,1.0,
2021-05-02,SDRAFT,1.0,1.01,"Harris, Najee",RB,,,50990,Path of Champions ,"QB: 1, RB: 2, WR: 3, TE: 1, PK: 1, DT+DE: 2, LB: 3, CB+S: 3, ","QB_pTD: 6.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",16.0,1.0,
2021-05-02,SFIRSTRANDOM,1.0,1.01,"McCaffrey, Christian",RB,20.12,20.0,33107,DLF Dynasty Mock May #5,"QB: 1, RB: 1-6, WR: 1-6, TE: 1-6, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",12.0,1.0,
2021-05-02,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,20.14,20.0,40436,Goliath 2,"QB: 1, RB: 2-4, WR: 2-4, TE: 1-3, PK: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 0.0, WR_PPR: 0.0, TE_PPR: 0.0",14.0,1.0,
2021-05-02,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,21.04,21.0,25949,Serafini Family League,"QB: 1, RB: 2, WR: 3, TE: 1, Def: 1, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",4.0,1.0,
2021-05-02,SAME,1.0,1.01,"Lawrence, Trevor",QB,10.12,10.0,47695,Armchair Gms,"QB: 1, RB: 2-3, WR: 3-5, TE: 1-3, ","QB_pTD: 0, RB_PPR: 0.5, WR_PPR: 1.0, TE_PPR: 1.5",12.0,1.0,
2021-05-02,SDRAFT,1.0,1.01,"McCaffrey, Christian",RB,26.16,26.0,48761,The Dick Butkus,"QB: 1, RB: 2-3, WR: 3-4, TE: 1-2, DT+DE: 3, LB: 4, CB+S: 3, ","QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",16.0,1.0,
2021-05-02,,1.0,1.01,"McCaffrey, Christian",RB,16.12,16.0,95016,Mock  241,,"QB_pTD: 4.0, RB_PPR: 1.0, WR_PPR: 1.0, TE_PPR: 1.0",,,
2021-05-02,SAME,1.0,1.01,"Lawrence, Trevor",QB,12.12,12.0,26375,FFCC Dynasty Best Ball,"QB: 1-2, RB: 2-5, WR: 3-6, TE: 2-5, ","QB_pTD: 4.0, RB_PPR: 0.75, WR_PPR: 0.75, TE_PPR: 1.0",12.0,1.0,
